reference,name,latitude,longitude,grid,locationDesc,attempts,activations,qsos,my_activations,my_hunted_qsos
JP-1925,Kaisho Forest Prefectural Park,35.1888,137.111,PM85ne,JP-AI,36,34,801,0,1
JP-1926,Aichi Education and Sports Foundation Prefectural Park,35.302,136.846,PM85kh,JP-AI,43,38,1284,0,1
JP-1927,Jindai Botanical Garden Prefectural Park,35.6715,139.548,PM95sq,JP-TK,49,46,932,0,9
JP-1928,Nakato Prefectural Park,35.7616,139.394,PM95qs,JP-TK,22,20,394,0,1
JP-1929,Takaido Prefectural Park,35.6842,139.604,PM95tq,JP-TK,40,36,757,0,4
JP-1930,Niigata Seishonen no Mori Prefectural Park,38.0278,139.502,PM98sa,JP-NI,7,7,225,0,0
JP-1931,Gozu Kenmin-no-mori Prefectural Park,37.7715,139.363,PM97qs,JP-NI,4,4,186,0,0
JP-1932,Mitsuke Sugisawa no Mori Prefectural Park,37.5277,138.989,PM97lm,JP-NI,7,7,208,0,0
JP-1933,Myoko Sanroku Kenmin-no-mori Prefectural Park,36.8573,138.097,PM96bu,JP-NI,8,8,283,0,0
JP-1934,komorebi no Mori Prefectural Park,38.7872,140.788,QM08js,JP-MG,4,4,162,0,1
JP-1935,Showa Manyo no Mori Prefectural Park,38.4695,140.881,QM08kl,JP-MG,6,5,299,0,0
JP-1936,Jomon no Mori Prefectural Park,38.4393,140.699,QM08ik,JP-MG,3,3,140,0,0
JP-1937,Forest Park Of Mie Prefectural Park,35.0468,136.479,PM85fb,JP-ME,21,19,452,0,1
JP-1938,Ueno Forest Prefectural Park,34.7429,136.149,PM84br,JP-ME,15,15,324,0,0
JP-1939,Ichinoyanomori Prefectural Park,35.8699,139.912,PM95wu,JP-CH,27,22,585,0,0
JP-1940,Kihoku Prefectural Park,34.3139,135.537,PM74sh,JP-WK,5,5,128,0,0
JP-1941,Wakayama Koutsuu Prefectural Park,34.2035,135.218,PM74oe,JP-WK,4,4,118,0,0
JP-1942,Ken-ei Fukushi Prefectural Park,34.535,135.784,PM74vm,JP-NR,9,8,170,0,0
JP-1944,Satsunankaigan Prefectural Nature Park,31.2473,130.433,PM51ff,JP-KS,3,3,157,0,0
JP-1945,Mishima Prefectural Park,30.7913,130.303,PM50ds,JP-KS,2,2,241,0,0
JP-1946,Tama Zoological Prefectural Park,35.6496,139.403,PM95qp,JP-TK,20,20,634,0,8
JP-1947,Hinohara Tokyo Citizens' Forest Prefectural Park,35.7393,139.029,PM95mr,JP-TK,71,65,2104,0,2
JP-1948,Okutama Tokyo Citizens' Forest Prefectural Park,35.7768,139.082,PM95ms,JP-TK,31,28,1209,0,4
JP-1949,Ibaraki Prefectural Okukuji Forest Prefectural Park,36.7649,140.462,QM06fs,JP-IB,6,6,159,0,0
JP-1950,Ibaraki Prefectural Suigo Forest Prefectural Park,35.9852,140.545,QM05gx,JP-IB,22,22,642,0,3
JP-1951,Osaka Prefectural Agricultural Prefectural Park,34.3868,135.391,PM74qj,JP-OS,11,11,180,0,0
JP-1952,Fumin-no-mori Kurondo Enchi Prefectural Park,34.7647,135.705,PM74us,JP-OS,8,8,173,0,1
JP-1953,Fumin-no-mori Hoshida Enchi Prefectural Park,34.7514,135.686,PM74us,JP-OS,10,9,216,0,1
JP-1954,Fumin-no-mori Muroike Enchi Prefectural Park,34.7287,135.667,PM74ur,JP-OS,13,13,306,0,0
JP-1955,Fumin-no-mori Kusaka Enchi Prefectural Park,34.691,135.668,PM74uq,JP-OS,8,8,171,0,0
JP-1956,Fumin-no-mori Nukata Enchi Prefectural Park,34.6772,135.673,PM74uq,JP-OS,8,8,160,0,0
JP-1957,Fumin-no-mori Narukawa Enchi Prefectural Park,34.6666,135.666,PM74tp,JP-OS,27,19,375,0,0
JP-1958,Fumin-no-mori Mizunomi Enchi Provincial Park,34.6375,135.659,PM74tp,JP-OS,50,48,1055,0,0
JP-1959,Fumin-no-mori Chihaya Enchi Prefectural Park,34.4129,135.677,PM74uj,JP-OS,6,6,107,0,0
JP-1960,Fumin-no-mori Horigo Enchi Prefectural Park,34.3334,135.324,PM74pi,JP-OS,9,8,226,0,0
JP-1961,Chiba Port Prefectural Park,35.5991,140.099,QM05bo,JP-CH,95,93,3113,0,5
JP-1962,Sodegaura Kaihin Prefectural Park,35.4558,139.954,PM95xk,JP-CH,66,62,2131,0,3
JP-1963,Funabashi Port Shinsui Prefectural Park,35.6882,139.987,PM95xq,JP-CH,25,24,693,0,1
JP-1964,Shinminato Prefectural Park,35.3656,139.895,PM95wi,JP-CH,40,38,897,0,0
JP-1965,Shiohama Prefectural Park,35.3791,139.909,PM95wj,JP-CH,47,46,1414,0,2
JP-1966,Futtsuminato Prefectural Park,35.3223,139.819,PM95vh,JP-CH,40,39,1188,0,1
JP-1967,Naikou Prefectural Park,35.3868,139.916,PM95wj,JP-CH,49,46,1136,0,1
JP-1968,Naikou Kita Prefectural Park,35.3885,139.915,PM95wj,JP-CH,31,30,703,0,0
JP-1969,Kazusa Minatoko Kaihin Prefectural Park,35.2241,139.871,PM95wf,JP-CH,37,37,1053,0,0
JP-1970,Naaraiko Kaihin Prefectural Park,35.706,140.838,QM05kq,JP-CH,35,33,1016,0,3
JP-1971,Okitsuko Kaihin Prefectural Park,35.1328,140.247,QM05cd,JP-CH,19,19,640,0,1
JP-1972,Senba Prefectural Park,36.3682,140.467,QM06fi,JP-IB,12,12,162,0,0
JP-1973,Kencho Higashi Park SHIBA Prefectural Park,36.3411,140.449,QM06fi,JP-IB,9,8,132,0,0
JP-1974,Sawatarigawa Ryokuchi Prefectural Park,36.3807,140.447,QM06fj,JP-IB,10,10,167,0,0
JP-1975,Sakuragawa Ryokuchi Prefectural Park,36.3639,140.444,QM06fi,JP-IB,12,12,195,0,0
JP-1976,Kitauragawa Ryokuchi Prefectural Park,35.9077,140.116,QM05bv,JP-IB,22,21,591,0,1
JP-1977,Geidai Ryokuchi Prefectural Park,35.8838,140.11,QM05bv,JP-IB,12,12,343,0,0
JP-1978,Akatsuka (JP-IB) Prefectural Park,36.0516,140.131,QM06bb,JP-IB,26,24,454,0,0
JP-1979,Kasumigaura Comprehensive Prefectural Park,36.0635,140.22,QM06cb,JP-IB,37,36,866,0,1
JP-1980,Ibaraki Airport Prefectural Park,36.1766,140.407,QM06ee,JP-IB,19,18,600,0,2
JP-1981,Gunma Ikoi-no-mori Prefectural Park,36.491,138.936,PM96ll,JP-GM,18,16,418,0,1
JP-1982,Shizuoka Performing Arts Prefectural Park,34.9809,138.449,PM94fx,JP-SZ,103,100,3481,0,4
JP-1983,Shizuoka Prefectural Public Forest Prefectural Park,35.2407,138.282,PM95df,JP-SZ,18,18,671,0,1
JP-1984,Kyoto Botanical Gardens Prefectural Park,35.049,135.763,PM75vb,JP-KY,7,7,190,0,0
JP-1985,Katsuragawa Sports Prefectural Park,34.9992,135.694,PM74ux,JP-KY,7,5,164,0,0
JP-1986,Wakagawa Riverside Prefectural Park,34.2046,135.18,PM74oe,JP-WK,5,5,117,0,0
JP-1987,Wakayama Prefecture Botanical Park Ryokka Center Prefectural Park,34.2858,135.328,PM74pg,JP-WK,7,6,154,0,1
JP-1988,Negoroyama Genkinomori Prefectural Park,34.2941,135.329,PM74ph,JP-WK,7,7,204,0,0
JP-1989,Gomadanzan Forest Prefectural Park,34.0406,135.566,PM74sa,JP-WK,6,6,183,0,0
JP-1990,Wakayama Prefecture Kii-fudoki-no-oka Museum of Archaeology and Folklore Prefectural Park,34.2283,135.23,PM74of,JP-WK,3,3,72,0,0
JP-1991,Maiko Prefectural Park,34.6308,135.034,PM74mp,JP-HG,13,13,345,0,0
JP-1992,Amagasaki no Mori Chuo Ryokuchi Prefectural Park,34.6954,135.382,PM74qq,JP-HG,23,21,543,0,0
JP-1993,Takarazuka Nishitani no Mori Prefectural Park,34.8984,135.296,PM74pv,JP-HG,19,17,430,0,2
JP-1994,Sasayama no Mori Prefectural Park,35.0594,135.361,PM75qb,JP-HG,8,7,241,0,1
JP-1995,Tamba Namikimichi Chuo Prefectural Park,35.0772,135.157,PM75nb,JP-HG,16,15,455,0,1
JP-1996,Awaji Ishi no Neya Ryokuchi Prefectural Park,34.5929,135.001,PM74mo,JP-HG,7,7,153,0,0
JP-1997,Miki Sogo Bosai Prefectural Park,34.7841,135.049,PM74ms,JP-HG,76,74,2112,0,2
JP-1998,Nishiina Prefectural Park,34.8008,135.418,PM74rt,JP-HG,23,20,471,0,0
JP-1999,Nadayama Ryokuchi Prefectural Park,34.5628,135.007,PM74mn,JP-HG,7,6,103,0,0
JP-2000,Awaji Hanasajiki Prefectural Park,34.5536,134.978,PM74ln,JP-HG,8,7,143,0,0
JP-2001,Yashiro Forest Prefectural Park,34.9081,135.04,PM74mv,JP-HG,41,40,853,0,1
JP-2002,"Naka,Yachiyo Forest Prefectural Park",35.0281,134.908,PM75ka,JP-HG,10,10,228,0,0
JP-2003,Yumesaki no Mori Prefectural Park,34.9376,134.664,PM74hw,JP-HG,7,7,155,0,0
JP-2004,Toga Art Prefectural Park,36.4324,137.043,PM86mk,JP-TY,4,4,113,0,0
JP-2005,Ishikawa Prefectural Forest Prefectural Park,36.6891,136.75,PM86jq,JP-IS,12,12,364,0,1
JP-2006,Konan Sports Prefectural Park,36.6326,136.674,PM86ip,JP-IS,20,20,448,0,1
JP-2007,Notojima Seaside Prefectural Park,37.1486,136.982,PM87ld,JP-IS,6,6,210,0,1
JP-2008,Yuuhidera Kenmin Nature Garden Prefectural Park,36.5724,136.707,PM86in,JP-IS,11,11,280,0,1
JP-2009,Ishikawa Kenmin-no-mori Prefectural Park,36.2246,136.456,PM86ff,JP-IS,6,5,142,0,0
JP-2010,Ishikawa Kenko-no-mori Prefectural Park,37.3089,136.93,PM87lh,JP-IS,5,5,172,0,0
JP-2011,Tottori Sakyu Kodomonokuni Prefectural Park,35.5338,134.224,PM75cm,JP-TT,7,7,204,0,0
JP-2012,Tottori Hanakairo-Flower Prefectural Park,35.348,133.424,PM65ri,JP-TT,6,6,160,0,0
JP-2013,Forest Park Tottori Deainomori Prefectural Park,35.4907,134.17,PM75cl,JP-TT,5,5,99,0,1
JP-2014,Forest Park 21st Century Prefectural Park,35.4168,134.207,PM75ck,JP-TT,5,5,124,0,0
JP-2015,Tottori Mukibanda Historic Site Prefectural Park,35.462,133.453,PM65rl,JP-TT,6,6,186,0,0
JP-2016,Miyajima Prefectural Park,34.2736,132.305,PM64dg,JP-HS,6,5,116,0,0
JP-2017,Ehime Kodomonoshiro Prefectural Park,33.7617,132.797,PM63js,JP-EH,9,9,124,0,0
JP-2018,Ehime Forest Prefectural Park,33.7501,132.74,PM63is,JP-EH,5,5,209,0,0
JP-2019,Miyazaki Seaside Prefectural Park,31.9299,131.468,PM51rw,JP-MZ,21,21,722,0,1
JP-2020,Miyazaki Prefectural Aoshima Subtropical Botanic Garden Prefectural Park,31.8018,131.47,PM51rt,JP-MZ,8,8,188,0,0
JP-2021,Lupinus Prefectural Park,32.1711,131.521,PM52se,JP-MZ,7,7,216,0,0
JP-2022,Kawaminami Yugaku no Mori National Park,32.2434,131.489,PM52rf,JP-MZ,8,7,235,0,1
JP-2023,Hinamoridai Kenmin Fureai no Mori Prefectural Park,31.9319,130.94,PM51lw,JP-MZ,7,7,317,0,1
JP-2024,Tomoni Manabu Mori Prefectural Park,31.9918,131.207,PM51ox,JP-MZ,5,5,123,0,0
JP-2025,The Shigaraki Ceramic Cultural Prefectural Park,34.8857,136.059,PM84av,JP-SH,12,11,342,0,1
JP-2026,Biwako Kodomonokuni Prefectural Park,35.3204,136.075,PM85ah,JP-SH,9,7,175,0,1
JP-2027,Shiga Prefecture Kibougaoka Cultural Prefectural Park,35.0543,136.068,PM85ab,JP-SH,9,9,228,0,1
JP-2028,Omifuji Karyoku Prefectural Park,35.0537,136.044,PM85ab,JP-SH,10,10,168,0,0
JP-2029,Hinomine Omiko Regional Prefectural Park,34.031,134.587,PM74ha,JP-TS,27,22,1029,0,1
JP-2030,Naruto Uchinoumi Prefectural Park,34.21,134.597,PM74hf,JP-TS,15,15,448,0,0
JP-2031,Asutamu Land Tokushima Prefectural Park,34.153,134.441,PM74fd,JP-TS,7,7,179,0,0
JP-2032,Tokushima Prefectural Sanagouchi Ikimonofureainosato Prefectural Park,33.9687,134.414,PM73ex,JP-TS,4,4,249,0,1
JP-2033,Takamaruyama Sennennomori Prefectural Park,33.8818,134.332,PM73dv,JP-TS,3,3,170,0,0
JP-2034,Kuramoto Prefectural Park,34.0748,134.514,PM74gb,JP-TS,6,6,149,0,0
JP-2035,Shikoku Saburo No Sato Prefectural Park,34.0422,134.002,PM74ab,JP-TS,5,5,345,0,0
JP-2036,Tokushima Prefectural Dejima Wild Bird Garden Prefectural Park,33.9594,134.672,PM73ix,JP-TS,48,46,1388,0,1
JP-2037,Shinmachigawa Prefectural Park,34.0769,134.544,PM74gb,JP-TS,6,6,137,0,0
JP-2038,Imperial Palace Outer Garden National Government Park,35.6802,139.758,PM95vq,JP-TK,299,269,7837,0,15
JP-2039,Kyoto Gyoen National Government Park,35.0234,135.763,PM75va,JP-KY,9,8,212,0,0
JP-2040,Shinjuku Gyoen National Government Park,35.6852,139.71,PM95uq,JP-TK,79,72,1695,0,1
JP-2041,Donguri Land Prefectural Park,34.219,134.075,PM74af,JP-KG,8,7,138,0,1
JP-2042,Sanuki Kodomonokuni Prefectural Park,34.2121,134.017,PM74af,JP-KG,7,6,170,0,1
JP-2043,Sakaide Kansyo Ryokuchi Prefectural Park,34.3245,133.832,PM64vh,JP-KG,9,9,206,0,0
JP-2044,Setoohashi kinenkouen Prefectural Park,34.3514,133.826,PM64vi,JP-KG,14,11,307,0,1
JP-2045,Kagawayosui Memorial Prefectural Park,34.0992,133.765,PM64vc,JP-KG,8,8,232,0,0
JP-2046,Kozai Nishichiku Kowan Ryokuchi Prefectural Park,34.3579,133.996,PM64xi,JP-KG,11,10,217,0,0
JP-2047,Sanuki Airport Prefectural Park,34.2209,134.015,PM74af,JP-KG,7,6,124,0,0
JP-2048,Koutougawa Prefectural Park,34.3248,134.01,PM74ah,JP-KG,12,12,339,0,0
JP-2049,Olive Prefectural Park,34.4729,134.274,PM74dl,JP-KG,6,6,202,0,0
JP-2050,Dokigawa Prefectural Park,34.254,133.836,PM64wg,JP-KG,12,10,380,0,0
JP-2051,Ritsurin Garden Prefectural Park,34.3297,134.044,PM74ah,JP-KG,8,8,261,0,0
JP-2052,Ohno Odaiba Prefectural Park,36.617,136.606,PM86ho,JP-IS,17,17,391,0,0
JP-2053,Aomori Prefectural Sport Prefectural Park,40.8063,140.707,QN00it,JP-AO,13,12,353,0,1
JP-2054,Iwate Prefectural Sports Prefectural Park,39.7362,141.119,QM09nr,JP-IW,10,9,288,0,0
JP-2055,Fureai Ryokuchi Prefectural Park,40.1978,140.36,QN00ee,JP-AK,9,8,281,0,1
JP-2056,Toyama Nature Museum Prefectural Park,36.6391,137.082,PM86mp,JP-TY,7,7,175,0,1
JP-2057,Yatyou no sono Prefectural Park,36.6603,137.104,PM86np,JP-TY,5,5,118,0,2
JP-2058,Ranjyou no mori Prefectural Park,36.6366,137.047,PM86mp,JP-TY,9,9,267,0,1
JP-2059,Toyama 21st Century Forest Prefectural Park,36.428,137.084,PM86nk,JP-TY,4,4,107,0,0
JP-2060,Arimine Shinrin Bunka Prefectural Park,36.4915,137.459,PM86rl,JP-TY,3,3,139,0,0
JP-2061,Botanic Gardens of Toyama Prefectural Park,36.6628,137.181,PM86op,JP-TY,5,5,131,0,0
JP-2062,Kencho Mae Prefectural Park,36.6964,137.211,PM86oq,JP-TY,3,3,72,0,0
JP-2063,Rinkai Bird Prefectural Park,36.7823,137.105,PM86ns,JP-TY,7,7,190,0,1
JP-2064,Minami Suiro Ryokuchi Prefectural Park,36.7631,137.113,PM86ns,JP-TY,6,6,180,0,0
JP-2065,lumberyard Ryokuchi Prefectural Park,36.7702,137.097,PM86ns,JP-TY,7,7,157,0,1
JP-2066,Kaikou monument Ryokuchi Prefectural Park,36.7749,137.113,PM86ns,JP-TY,8,8,178,0,1
JP-2067,Genki no mori Prefectural Park,36.776,137.128,PM86ns,JP-TY,7,7,170,0,0
JP-2068,Ariake Shinsui Seaside Prefectural Park,35.6432,139.796,PM95vp,JP-TK,21,21,430,0,8
JP-2069,Harumi Greenway Prefectural Park,35.6506,139.779,PM95vp,JP-TK,32,30,681,0,2
JP-2070,Harumi Port Prefectural Park,35.6483,139.771,PM95vp,JP-TK,62,58,1911,0,13
JP-2071,National Ainu National Government Park,42.5599,141.365,QN02qn,JP-HK,9,9,260,0,0
JP-2072,Marine Park Nezugaseki Prefectural Park,38.5566,139.545,PM98sn,JP-YT,9,9,292,0,0
JP-2073,Yamizo Kenmin Recreation Prefectural Park,36.6993,140.073,QM06aq,JP-TC,12,11,342,0,0
JP-2074,Nerima-joshi Prefectural Park,35.7463,139.642,PM95tr,JP-TK,59,56,1111,0,22
JP-2075,Umi-no-Mori Prefectural Park,35.6068,139.815,PM95vo,JP-TK,14,14,507,0,6
JP-2076,Kaiwomaru Prefectural Park,36.78,137.108,PM86ns,JP-TY,8,8,192,0,0
JP-2077,Tatsunokuchi Kyuuryou Prefectural Park,36.4381,136.546,PM86gk,JP-IS,7,7,305,0,0
JP-2078,Jyumoku Prefectural Park,36.431,136.641,PM86hk,JP-IS,9,9,213,0,0
JP-2079,Higashi Prefectural Park,36.6284,136.639,PM86hp,JP-IS,4,4,98,0,0
JP-2080,Minato Prefectural Park,36.6063,136.616,PM86ho,JP-IS,4,4,60,0,0
JP-2081,Goroujima Prefectural Park,36.617,136.624,PM86ho,JP-IS,4,4,118,0,0
JP-2082,Chikaokaryokuchi Prefectural Park,36.6121,136.628,PM86ho,JP-IS,11,11,314,0,0
JP-2083,Minato syou Prefectural Park,37.0489,136.977,PM87lb,JP-IS,4,4,80,0,0
JP-2084,Biwan Prefectural Park,37.0483,136.982,PM87lb,JP-IS,5,5,133,0,1
JP-2085,Nanao Marine Prefectural Park,37.0485,136.97,PM87lb,JP-IS,4,4,189,0,0
JP-2086,Togakushi Forest Botanical Garden Prefectural Park,36.752,138.077,PM96as,JP-NN,12,12,266,0,0
JP-2087,Ikuhisa Prefectural Park,36.0823,136.222,PM86cb,JP-FI,8,8,233,0,0
JP-2088,Fukui Undou Prefectural Park,36.0517,136.184,PM86cb,JP-FI,10,9,296,0,0
JP-2089,Tamba-no-Mori Prefectural Park,35.1222,135.072,PM75mc,JP-HG,10,10,219,0,0
JP-2090,Maruyamagawa Prefectural Park,35.6339,134.826,PM75jp,JP-HG,6,6,166,0,1
JP-2091,Kunimi-no-Mori Prefectural Park,34.986,134.523,PM74gx,JP-HG,7,7,174,0,0
JP-2092,Shimane Prefecutural Furusato Forest Prefectural Park,35.3859,132.894,PM65kj,JP-SM,9,8,244,0,0
JP-2093,Okayama Prefectural Forest Prefectural Park,35.2809,133.878,PM65wg,JP-OY,3,3,89,0,0
JP-2094,Yamaguchi Prefectural Seminar Prefectural Park,34.0604,131.436,PM54rb,JP-YC,5,5,95,0,0
JP-2095,Kirarahama Nature Observation Prefectural Park,34.0205,131.379,PM54qa,JP-YC,4,4,118,0,0
JP-2096,Hokigamine Forest Prefectural Park,33.6691,133.68,PM63uq,JP-KC,2,2,93,0,0
JP-2097,Kannourako Kaigan Ryokuchi Prefectural Park,33.5429,134.294,PM73dn,JP-KC,2,2,44,0,0
JP-2098,Teiko Kaigan Ryokuchi Prefectural Park,33.5348,133.752,PM63vm,JP-KC,3,3,127,0,0
JP-2099,Hijima Kotsu Prefectural Park,33.5734,133.551,PM63sn,JP-KC,3,3,80,0,0
JP-2100,Shiouji Kenmin No Mori Prefectural Park,33.5343,130.519,PM53gm,JP-FO,6,6,113,0,0
JP-2101,Yasu Kogen Kinen No Mori Prefectural Park,33.4914,130.658,PM53hl,JP-FO,3,3,64,0,0
JP-2102,Hadomisaki Kaihin Prefectural Park,33.5507,129.855,PM43wn,JP-SG,1,1,19,0,0
JP-2103,Nagasaki Kotsu Prefectural Park,32.7786,129.856,PM42ws,JP-NS,3,3,59,0,0
JP-2104,Amami Prefectural Park,28.4172,129.694,PL48uk,JP-KS,0,0,0,0,0
